# k1 k2 k3 mean_bk mean_bk_smooth
0.105 0.105 0.175 2.376804589897523101e+02 2.399204740484288720e+02
0.105 0.105 0.185 2.320875444383694344e+02 2.382128099878905800e+02
0.105 0.105 0.195 2.363740139011470376e+02 2.377913988214918959e+02
0.105 0.105 0.205 2.325338536673811802e+02 2.386429531032569002e+02
0.105 0.115 0.115 2.663533745690835985e+02 2.680978584896598704e+02
0.105 0.115 0.125 2.485006442701075002e+02 2.564579777415534068e+02
0.105 0.115 0.135 2.462661558570474654e+02 2.469186135567867950e+02
0.105 0.115 0.145 2.362522350815604568e+02 2.391538830794814601e+02
0.105 0.115 0.155 2.241869900719956092e+02 2.329246942827389262e+02
0.105 0.115 0.165 2.265208433983252689e+02 2.280578678937413883e+02
0.105 0.115 0.175 2.208956958619163800e+02 2.244308756466183752e+02
0.105 0.115 0.185 2.177051960895701370e+02 2.219606094037948765e+02
0.105 0.115 0.195 2.204275431479331360e+02 2.205950484315535505e+02
0.105 0.115 0.205 2.173193563276422253e+02 2.203070214499142594e+02
0.105 0.115 0.215 2.178479376662413642e+02 2.210894935166280675e+02
0.105 0.125 0.125 2.440341298721677958e+02 2.448809653761184109e+02
0.105 0.125 0.135 2.353938330039688651e+02 2.353182062115233180e+02
0.105 0.125 0.145 2.230040627899592209e+02 2.274381268987527562e+02
0.105 0.125 0.155 2.233662245604864438e+02 2.209958732788137752e+02
0.105 0.125 0.165 2.146596346647069140e+02 2.158118328340505911e+02
0.105 0.125 0.175 2.117281078006370194e+02 2.117561273505047268e+02
0.105 0.125 0.185 2.120129266071772918e+02 2.087373024599950497e+02
0.105 0.125 0.195 2.117214157476797709e+02 2.066939915313349445e+02
0.105 0.125 0.205 2.081328715425522375e+02 2.055887071108761575e+02
0.105 0.125 0.215 2.064678043706483379e+02 2.054031690325722366e+02
0.105 0.125 0.225 2.071382301070980532e+02 2.061347532895369170e+02
0.105 0.135 0.135 2.334322488030696832e+02 2.256899859719237043e+02
0.105 0.135 0.145 2.234666898074225116e+02 2.176908058586805339e+02
0.105 0.135 0.155 2.131163465810330422e+02 2.110669341304029842e+02
0.105 0.135 0.165 2.043942604996580599e+02 2.056310351886004071e+02
0.105 0.135 0.175 2.021405448178208815e+02 2.012458511254702103e+02
0.105 0.135 0.185 2.028806274524105504e+02 1.978124598421314033e+02
0.105 0.135 0.195 1.985650948519038366e+02 1.952617096161927464e+02
0.105 0.135 0.205 1.977082727382611722e+02 1.935478906908949739e+02
0.105 0.135 0.215 1.964916454721677894e+02 1.926440034953260749e+02
0.105 0.135 0.225 1.964178946116952318e+02 1.925381805970764617e+02
0.105 0.135 0.235 2.001075130916533737e+02 1.932309519620871185e+02
0.105 0.145 0.145 2.082832266573310562e+02 2.095508015547644050e+02
0.105 0.145 0.155 1.979647100723199458e+02 2.027518133011602117e+02
0.105 0.145 0.165 1.968438555416462918e+02 1.970968445831043709e+02
0.105 0.145 0.175 1.873064935595557472e+02 1.924405054847783560e+02
0.105 0.145 0.185 1.897425127845136785e+02 1.886764885950173039e+02
0.105 0.145 0.195 1.894034558315851484e+02 1.857285507027237088e+02
0.105 0.145 0.205 1.855799701863986400e+02 1.835439180223453377e+02
0.105 0.145 0.215 1.862650349170231152e+02 1.820883960463696383e+02
0.105 0.145 0.225 1.828301210090214681e+02 1.813426968531843499e+02
0.105 0.145 0.235 1.829474314825922932e+02 1.812996479175525053e+02
0.105 0.145 0.245 1.780440970242609637e+02 1.819620471271471729e+02
0.105 0.155 0.155 1.925706778605279510e+02 1.957674258272607801e+02
0.105 0.155 0.165 1.835866787738517587e+02 1.899046604837502343e+02
0.105 0.155 0.175 1.814903441549850243e+02 1.850087124031859389e+02
0.105 0.155 0.185 1.780122865876091112e+02 1.809654142428601631e+02
0.105 0.155 0.195 1.755873236701967528e+02 1.776915354825819406e+02
0.105 0.155 0.205 1.728638121482369456e+02 1.751277718703465496e+02
0.105 0.155 0.215 1.713281414184076823e+02 1.732335971741166816e+02
0.105 0.155 0.225 1.688206792730721304e+02 1.719834277444857662e+02
0.105 0.155 0.235 1.689814687400998707e+02 1.713637273981190674e+02
0.105 0.155 0.245 1.677662828880126824e+02 1.713707954322675562e+02
0.105 0.155 0.255 1.662234766197446163e+02 1.720090572751994955e+02
0.105 0.165 0.165 1.795064374458672773e+02 1.838303511987575121e+02
0.105 0.165 0.175 1.744059146749599734e+02 1.787079886125881956e+02
0.105 0.165 0.185 1.710643000922389660e+02 1.744146510562769947e+02
0.105 0.165 0.195 1.678873454421303109e+02 1.708597986358680032e+02
0.105 0.165 0.205 1.640129203717866631e+02 1.679776904997179088e+02
0.105 0.165 0.215 1.628637167352279960e+02 1.657218746887223233e+02
0.105 0.165 0.225 1.584190398695186275e+02 1.640611194926911480e+02
0.105 0.165 0.235 1.579539477130739158e+02 1.629763655825141484e+02
0.105 0.165 0.245 1.600197150496412064e+02 1.624584125438613285e+02
0.105 0.165 0.255 1.560845042504188598e+02 1.625061412922297279e+02
0.105 0.165 0.265 1.561404233776058845e+02 1.631251324944447845e+02
0.105 0.175 0.175 1.671947704527161136e+02 1.733592056761061997e+02
0.105 0.175 0.185 1.692247605021683228e+02 1.688294528396719727e+02
0.105 0.175 0.195 1.616513910206651303e+02 1.650202301321851337e+02
0.105 0.175 0.205 1.587361566522909868e+02 1.618591269652706615e+02
0.105 0.175 0.215 1.550281693100280336e+02 1.592938400771708700e+02
0.105 0.175 0.225 1.536444755757894995e+02 1.572877973581288700e+02
0.105 0.175 0.235 1.535250071522287669e+02 1.558169059798486273e+02
0.105 0.175 0.245 1.495529720562723242e+02 1.548671014390195637e+02
0.105 0.175 0.255 1.500711725153191196e+02 1.544324759939336502e+02
0.105 0.175 0.265 1.490576666923742835e+02 1.545138320481193261e+02
0.105 0.175 0.275 1.488973417796118213e+02 1.551175510822298804e+02
0.105 0.185 0.185 1.604597451462168181e+02 1.640653901365272986e+02
0.105 0.185 0.195 1.613171499332414669e+02 1.600150824344105160e+02
0.105 0.185 0.205 1.557044600222329507e+02 1.565989590367062760e+02
0.105 0.185 0.215 1.516163281387449899e+02 1.537586871944344296e+02
0.105 0.185 0.225 1.468048555513515510e+02 1.514524090238956830e+02
0.105 0.185 0.235 1.476343636874941012e+02 1.496512311044137959e+02
0.105 0.185 0.245 1.454855183200616864e+02 1.483365978708951332e+02
0.105 0.185 0.255 1.433458876951477805e+02 1.474982989044743249e+02
0.105 0.185 0.265 1.439346248380249733e+02 1.471329376261498396e+02
0.105 0.185 0.275 1.440638514047056447e+02 1.472427403056482262e+02
0.105 0.185 0.285 1.415248445463588496e+02 1.478346190848078550e+02
0.105 0.195 0.195 1.538670924418044024e+02 1.557269396251466844e+02
0.105 0.195 0.205 1.532112768066961053e+02 1.520683668567401980e+02
0.105 0.195 0.215 1.477959195932194802e+02 1.489746214611718926e+02
0.105 0.195 0.225 1.431532846032084763e+02 1.463984175537712247e+02
0.105 0.195 0.235 1.435942231070050639e+02 1.443060985970454340e+02
0.105 0.195 0.245 1.414061628299317874e+02 1.426747943250401818e+02
0.105 0.195 0.255 1.378788617340769349e+02 1.414902779223635889e+02
0.105 0.195 0.265 1.376579150214493836e+02 1.407453291463012022e+02
0.105 0.195 0.275 1.391024730570545671e+02 1.404384681358741886e+02
0.105 0.195 0.285 1.362156253802997128e+02 1.405729642503251284e+02
0.105 0.195 0.295 1.349892445971669872e+02 1.411560513016657978e+02
0.105 0.205 0.205 1.485452471177792972e+02 1.481711608679632093e+02
0.105 0.205 0.215 1.424491197942359690e+02 1.448356381858211535e+02
0.105 0.205 0.225 1.411351764991371738e+02 1.420087826208110755e+02
0.105 0.205 0.235 1.389954092305780193e+02 1.396520571443037966e+02
0.105 0.205 0.245 1.361552481658291356e+02 1.377383004460872655e+02
0.105 0.205 0.255 1.343287519850028389e+02 1.362494029255338432e+02
0.105 0.205 0.265 1.327646411109971041e+02 1.351745418973943060e+02
0.105 0.205 0.275 1.319969601913613246e+02 1.345088238993088794e+02
0.105 0.205 0.285 1.304634439991936574e+02 1.342522272892338435e+02
0.105 0.205 0.295 1.317938690844469534e+02 1.344087690005987952e+02
0.105 0.215 0.215 1.374212735863940509e+02 1.412623749220409195e+02
0.105 0.215 0.225 1.362417593882233575e+02 1.381956470511791792e+02
0.105 0.215 0.235 1.318194015496846134e+02 1.355917920109428678e+02
0.105 0.215 0.245 1.305042199551201065e+02 1.334192581378602540e+02
0.105 0.215 0.255 1.291169500363134546e+02 1.316560660145688928e+02
0.105 0.215 0.265 1.285784008872920197e+02 1.302878917509626433e+02
0.105 0.215 0.275 1.274671138673159447e+02 1.293066003119819527e+02
0.105 0.215 0.285 1.261583538261470636e+02 1.287091089774667410e+02
0.105 0.215 0.295 1.241988078302945553e+02 1.284964959828379847e+02
0.105 0.225 0.225 1.329572805953405350e+02 1.348930998629496685e+02
0.105 0.225 0.235 1.304812729912713678e+02 1.320519985848634974e+02
0.105 0.225 0.245 1.297478866023517980e+02 1.296361992584939458e+02
0.105 0.225 0.255 1.231881989437449363e+02 1.276197670679331395e+02
0.105 0.225 0.265 1.244238921445519850e+02 1.259848818485029511e+02
0.105 0.225 0.275 1.229203132514856804e+02 1.247202436479513779e+02
0.105 0.225 0.285 1.210278402191657676e+02 1.238198432108361402e+02
0.105 0.225 0.295 1.203667252938686829e+02 1.232820021839433906e+02
0.105 0.235 0.235 1.270631592235495333e+02 1.289776031612370275e+02
0.105 0.235 0.245 1.249122087450510463e+02 1.263275789050823903e+02
0.105 0.235 0.255 1.226767629881038317e+02 1.240718668570686418e+02
0.105 0.235 0.265 1.188706591183692609e+02 1.221890758245016997e+02
0.105 0.235 0.275 1.184822861331729484e+02 1.206647399622243739e+02
0.105 0.235 0.285 1.176563619763054760e+02 1.194899814125675448e+02
0.105 0.235 0.295 1.154972787290650587e+02 1.186604710018807793e+02
0.105 0.245 0.245 1.238449750410263590e+02 1.234471177888266737e+02
0.105 0.245 0.255 1.198759187651135818e+02 1.209603916805384500e+02
0.105 0.245 0.265 1.169404738630066589e+02 1.188422956964983115e+02
0.105 0.245 0.275 1.156415012206770427e+02 1.170751321509798260e+02
0.105 0.245 0.285 1.141033509007562543e+02 1.156471493705264919e+02
0.105 0.245 0.295 1.125918949374017615e+02 1.145514109929016797e+02
0.105 0.255 0.255 1.186047401380759396e+02 1.182462460982976182e+02
0.105 0.255 0.265 1.145270742995952418e+02 1.159004093485130937e+02
0.105 0.255 0.275 1.127898865391511976e+02 1.139018300897574250e+02
0.105 0.255 0.285 1.119649214352854329e+02 1.122358242213245063e+02
0.105 0.255 0.295 1.096320933821852606e+02 1.108928400238408898e+02
0.105 0.265 0.265 1.122974540820415825e+02 1.133302244119344522e+02
0.105 0.265 0.275 1.102262706035374720e+02 1.111071647882842228e+02
0.105 0.265 0.285 1.088025867510472722e+02 1.092135090504449408e+02
0.105 0.265 0.295 1.066740560944130465e+02 1.076370377391367157e+02
0.105 0.275 0.275 1.073940886018805827e+02 1.086628197691861146e+02
0.105 0.275 0.285 1.054514705298181951e+02 1.065478903022551833e+02
0.105 0.275 0.295 1.037168967265048138e+02 1.047473981961417309e+02
0.105 0.285 0.285 1.037422077552032391e+02 1.042146967138934315e+02
0.105 0.285 0.295 1.009209770691314247e+02 1.021960659193485981e+02
0.105 0.295 0.295 9.894170269809714569e+01 9.996213756654022120e+01
0.115 0.115 0.115 2.588902936915396822e+02 2.543889556641034631e+02
0.115 0.115 0.125 2.386593934863666391e+02 2.430597432161137021e+02
0.115 0.115 0.135 2.311099798442156725e+02 2.336849881835289011e+02
0.115 0.115 0.145 2.233951355762841615e+02 2.259478039149634014e+02
0.115 0.115 0.155 2.166860651544336633e+02 2.196128954924453183e+02
0.115 0.115 0.165 2.183491879728342724e+02 2.145069499445916108e+02
0.115 0.115 0.175 2.089160172021555582e+02 2.105042415113638583e+02
0.115 0.115 0.185 2.092199756801899753e+02 2.075160078788888427e+02
0.115 0.115 0.195 2.056516089222068047e+02 2.054825514399638280e+02
0.115 0.115 0.205 2.089569063831739584e+02 2.043673172595597407e+02
0.115 0.115 0.215 2.044233047957940528e+02 2.041524137246599651e+02
0.115 0.115 0.225 2.054471612347201983e+02 2.048351938345731469e+02
0.115 0.125 0.125 2.397736288553504664e+02 2.319398209367752202e+02
0.115 0.125 0.135 2.255004628332137600e+02 2.226782698163522696e+02
0.115 0.125 0.145 2.179481322788010971e+02 2.149610304443327777e+02
0.115 0.125 0.155 2.063452028451995375e+02 2.085533890244918211e+02
0.115 0.125 0.165 2.005629089321272431e+02 2.032806537184725926e+02
0.115 0.125 0.175 2.033888395089759911e+02 1.990140324827637528e+02
0.115 0.125 0.185 1.967048575590056601e+02 1.956602434294362354e+02
0.115 0.125 0.195 1.944514309533639107e+02 1.931538084625845215e+02
0.115 0.125 0.205 1.929814195861679877e+02 1.914512861464515652e+02
0.115 0.125 0.215 1.924813774422067638e+02 1.905269160422629398e+02
0.115 0.125 0.225 1.914229232016644175e+02 1.903692985790871148e+02
0.115 0.125 0.235 1.908566708240407763e+02 1.909788409725726979e+02
0.115 0.135 0.135 2.146101895888046158e+02 2.134736923489254821e+02
0.115 0.135 0.145 2.094038421890040524e+02 2.057540376840142926e+02
0.115 0.135 0.155 1.972251768129727623e+02 1.992817805550409389e+02
0.115 0.135 0.165 1.979943650313205126e+02 1.938791628913703846e+02
0.115 0.135 0.175 1.899532107508633771e+02 1.894138098560006540e+02
0.115 0.135 0.185 1.889115172026401410e+02 1.857882410677202643e+02
0.115 0.135 0.195 1.880775812214425855e+02 1.829321420766618758e+02
0.115 0.135 0.205 1.826295835225707265e+02 1.807966100675857035e+02
0.115 0.135 0.215 1.820634299722744913e+02 1.793498253810452923e+02
0.115 0.135 0.225 1.848013434984701178e+02 1.785737628796273668e+02
0.115 0.135 0.235 1.829012665478007591e+02 1.784616689665610352e+02
0.115 0.135 0.245 1.811867248860290545e+02 1.790161076111055820e+02
0.115 0.145 0.145 1.957468226700801495e+02 1.980004313736369284e+02
0.115 0.145 0.155 1.902014815197973689e+02 1.914562854203848019e+02
0.115 0.145 0.165 1.854148279313097873e+02 1.859387598058652600e+02
0.115 0.145 0.175 1.827518822279632218e+02 1.813109439269820484e+02
0.115 0.145 0.185 1.784073828149057306e+02 1.774709521475278109e+02
0.115 0.145 0.195 1.780842915822094312e+02 1.743439707263759999e+02
0.115 0.145 0.205 1.752458284808599558e+02 1.718763832617898970e+02
0.115 0.145 0.215 1.737220852692053938e+02 1.700313796266528925e+02
0.115 0.145 0.225 1.722342905912893229e+02 1.687856368726053518e+02
0.115 0.145 0.235 1.702466745745465460e+02 1.681267836754949485e+02
0.115 0.145 0.245 1.712440663407710701e+02 1.680514436494430868e+02
0.115 0.145 0.255 1.696429084894743085e+02 1.685637106007218620e+02
0.115 0.155 0.155 1.849046635872384172e+02 1.848227516838768452e+02
0.115 0.155 0.165 1.738277025605152915e+02 1.791909610952426988e+02
0.115 0.155 0.175 1.725507609472693673e+02 1.744181882627152049e+02
0.115 0.155 0.185 1.688508842497577405e+02 1.703975656013953142e+02
0.115 0.155 0.195 1.699955681651963459e+02 1.670497056413268808e+02
0.115 0.155 0.205 1.617829532280067042e+02 1.643165755097935232e+02
0.115 0.155 0.215 1.588688482990022521e+02 1.621569557207214984e+02
0.115 0.155 0.225 1.588992711576204897e+02 1.605430306042839845e+02
0.115 0.155 0.235 1.606683836780508727e+02 1.594577981782751976e+02
0.115 0.155 0.245 1.561953793436377396e+02 1.588930807818961739e+02
0.115 0.155 0.255 1.572486089914314960e+02 1.588479811470374727e+02
0.115 0.155 0.265 1.566882223337777305e+02 1.593276721735899173e+02
0.115 0.165 0.165 1.693653919387314488e+02 1.734356076395891364e+02
0.115 0.165 0.175 1.636697391018381609e+02 1.685226107957454644e+02
0.115 0.165 0.185 1.620225450831711100e+02 1.643392628792477694e+02
0.115 0.165 0.195 1.593884131937338395e+02 1.608012302473667319e+02
0.115 0.165 0.205 1.563372634401444259e+02 1.578460439263704984e+02
0.115 0.165 0.215 1.513195509940689476e+02 1.554283197589637098e+02
0.115 0.165 0.225 1.513926302406199227e+02 1.535161980783683191e+02
0.115 0.165 0.235 1.504611332919446909e+02 1.520886570846151642e+02
0.115 0.165 0.245 1.459166441065077606e+02 1.511334610827230733e+02
0.115 0.165 0.255 1.469296288419176051e+02 1.506455759299561805e+02
0.115 0.165 0.265 1.473050223237473233e+02 1.506259322859296219e+02
0.115 0.165 0.275 1.445780167058128995e+02 1.510804504972712721e+02
0.115 0.175 0.175 1.638763644003654179e+02 1.634649687646521841e+02
0.115 0.175 0.185 1.555000650206480088e+02 1.591256242180811853e+02
0.115 0.175 0.195 1.543974040444567777e+02 1.554146937237031807e+02
0.115 0.175 0.205 1.497841192365134475e+02 1.522650167078634524e+02
0.115 0.175 0.215 1.481045526749159649e+02 1.496270452313232227e+02
0.115 0.175 0.225 1.440205279646743008e+02 1.474650707448052458e+02
0.115 0.175 0.235 1.419750254965306624e+02 1.457543979708356119e+02
0.115 0.175 0.245 1.423388935490515337e+02 1.444792004358093322e+02
0.115 0.175 0.255 1.425780750745373666e+02 1.436308735493777817e+02
0.115 0.175 0.265 1.390919007247801460e+02 1.432067554728169512e+02
0.115 0.175 0.275 1.396187131239864527e+02 1.432091229809185222e+02
0.115 0.175 0.285 1.374015685547714440e+02 1.436443950771050595e+02
0.115 0.185 0.185 1.534814378811368272e+02 1.546287860724243330e+02
0.115 0.185 0.195 1.500222552384876451e+02 1.507525199104005935e+02
0.115 0.185 0.205 1.462374665309246495e+02 1.474245317299400426e+02
0.115 0.185 0.215 1.423425466368114769e+02 1.445909247457765332e+02
0.115 0.185 0.225 1.415656368822343723e+02 1.422121479532328010e+02
0.115 0.185 0.235 1.393642093503676733e+02 1.402599855588297260e+02
0.115 0.185 0.245 1.383301906303606472e+02 1.387152882584672398e+02
0.115 0.185 0.255 1.362258307357255376e+02 1.375662414245280161e+02
0.115 0.185 0.265 1.340083513846032020e+02 1.368070272489221395e+02
0.115 0.185 0.275 1.345759875412820463e+02 1.364367795418789910e+02
0.115 0.185 0.285 1.339284749590500496e+02 1.364587583746316284e+02
0.115 0.185 0.295 1.317686247813171576e+02 1.368796915512992598e+02
0.115 0.195 0.195 1.459844248121450505e+02 1.467111711833478012e+02
0.115 0.195 0.205 1.438086967357405683e+02 1.432126224620720620e+02
0.115 0.195 0.215 1.418625044818717242e+02 1.401982937091332246e+02
0.115 0.195 0.225 1.369813257685032966e+02 1.376246509457081686e+02
0.115 0.195 0.235 1.350706735579416318e+02 1.354599636230752253e+02
0.115 0.195 0.245 1.329016312296202216e+02 1.336818783572420841e+02
0.115 0.195 0.255 1.297978642215574610e+02 1.322755785446333618e+02
0.115 0.195 0.265 1.291102695790479800e+02 1.312323706666366263e+02
0.115 0.195 0.275 1.292198587471660858e+02 1.305485854715960272e+02
0.115 0.195 0.285 1.276801551234574390e+02 1.302247143053347713e+02
0.115 0.195 0.295 1.283705535050993660e+02 1.302647229535713223e+02
0.115 0.205 0.205 1.405799197277273151e+02 1.395447979379732431e+02
0.115 0.205 0.215 1.351069484548883111e+02 1.363573344363474007e+02
0.115 0.205 0.225 1.321972506297478560e+02 1.336024547094374384e+02
0.115 0.205 0.235 1.312765882478616390e+02 1.312448024691550472e+02
0.115 0.205 0.245 1.288184444774353494e+02 1.292588231358900259e+02
0.115 0.205 0.255 1.269728428349731928e+02 1.276267897459070610e+02
0.115 0.205 0.265 1.257460418350174223e+02 1.263372953069917628e+02
0.115 0.205 0.275 1.235671830368670214e+02 1.253840871225665552e+02
0.115 0.205 0.285 1.220350095969099158e+02 1.247651549943275171e+02
0.115 0.205 0.295 1.221854500501157901e+02 1.244820100626625532e+02
0.115 0.215 0.215 1.321029369532006683e+02 1.329986078691909483e+02
0.115 0.215 0.225 1.287604489937308188e+02 1.300697312187365355e+02
0.115 0.215 0.235 1.278262485837196039e+02 1.275315150427955331e+02
0.115 0.215 0.245 1.253558083073690312e+02 1.253551130691029698e+02
0.115 0.215 0.255 1.218666073898759237e+02 1.235198875466153794e+02
0.115 0.215 0.265 1.198010730078574682e+02 1.220117883554679423e+02
0.115 0.215 0.275 1.196526351239807298e+02 1.208221064009777876e+02
0.115 0.215 0.285 1.167434072125166722e+02 1.199465032855683120e+02
0.115 0.215 0.295 1.167031114065665065e+02 1.193842473574665632e+02
0.115 0.225 0.225 1.240873860881310264e+02 1.269690395411417541e+02
0.115 0.225 0.235 1.236804712541365916e+02 1.242570668702023653e+02
0.115 0.225 0.245 1.209139930783834131e+02 1.219015066878182125e+02
0.115 0.225 0.255 1.195757317957812802e+02 1.198787347831962933e+02
0.115 0.225 0.265 1.173343701690246377e+02 1.181720544723189050e+02
0.115 0.225 0.275 1.163465169220149278e+02 1.167703540363203132e+02
0.115 0.225 0.285 1.141860632878292421e+02 1.156670667789610008e+02
0.115 0.225 0.295 1.124737842630458147e+02 1.148593560034690171e+02
0.115 0.235 0.235 1.196980184820126851e+02 1.213736579283136621e+02
0.115 0.235 0.245 1.174144616920387136e+02 1.188452853521652770e+02
0.115 0.235 0.255 1.161532847187752679e+02 1.166451992253848573e+02
0.115 0.235 0.265 1.153025398074596382e+02 1.147539917748611487e+02
0.115 0.235 0.275 1.115555337956059816e+02 1.131581427683686343e+02
0.115 0.235 0.285 1.099063922133006059e+02 1.118488981117558581e+02
0.115 0.235 0.295 1.083979166015964779e+02 1.108213949204132263e+02
0.115 0.245 0.245 1.148596746026523050e+02 1.161464534129293895e+02
0.115 0.245 0.255 1.136603440048086071e+02 1.137749405855531109e+02
0.115 0.245 0.265 1.104209771637601278e+02 1.117085113696441994e+02
0.115 0.245 0.275 1.085798362425989012e+02 1.099311811665221228e+02
0.115 0.245 0.285 1.062359565078852199e+02 1.084320007363635199e+02
0.115 0.245 0.295 1.050956064900298088e+02 1.072041119220217240e+02
0.115 0.255 0.255 1.123383364310309815e+02 1.112343238389375273e+02
0.115 0.255 0.265 1.094384811504124144e+02 1.089981233863626358e+02
0.115 0.255 0.275 1.065677641946513603e+02 1.070477914124645622e+02
0.115 0.255 0.285 1.050970934576274516e+02 1.053701346243633452e+02
0.115 0.255 0.295 1.040484959687274795e+02 1.039562905271544651e+02
0.115 0.265 0.265 1.072101313969411649e+02 1.065944085644175203e+02
0.115 0.265 0.275 1.040183353750430797e+02 1.044761190537620905e+02
0.115 0.265 0.285 1.018399295084398517e+02 1.026277328986659967e+02
0.115 0.265 0.295 1.005041319645286961e+02 1.010383400605298050e+02
0.115 0.275 0.275 1.025050307894417045e+02 1.021920450568973138e+02
0.115 0.275 0.285 1.009551753060756170e+02 1.001776024865896346e+02
0.115 0.275 0.295 9.841178437227048903e+01 9.841976072605200443e+01
0.115 0.285 0.285 9.766968331454850727e+01 9.799918638034166918e+01
0.115 0.285 0.295 9.650157015472478861e+01 9.607723372014299912e+01
0.115 0.295 0.295 9.515392969136932777e+01 9.399316402145457516e+01
0.125 0.125 0.125 2.343856401631493895e+02 2.211531106191471565e+02
0.125 0.125 0.135 2.184961449826542150e+02 2.121171737236298895e+02
0.125 0.125 0.145 2.120158749033460026e+02 2.045282674647285717e+02
0.125 0.125 0.155 2.044886561323871490e+02 1.981577073292723128e+02
0.125 0.125 0.165 1.964231172282694331e+02 1.928336496860227669e+02
0.125 0.125 0.175 1.989035240233721424e+02 1.884277218248533359e+02
0.125 0.125 0.185 1.921416243535011006e+02 1.848451566675834954e+02
0.125 0.125 0.195 1.907210247890394612e+02 1.820174597819858491e+02
0.125 0.125 0.205 1.869139340622425038e+02 1.798969131254827403e+02
0.125 0.125 0.215 1.839502380225277705e+02 1.784524192049440501e+02
0.125 0.125 0.225 1.788129044842161477e+02 1.776663306261305593e+02
0.125 0.125 0.235 1.828745477294575608e+02 1.775320097413874691e+02
0.125 0.125 0.245 1.818052828866992741e+02 1.780519335887975387e+02
0.125 0.135 0.135 2.126279109275160124e+02 2.032370338741560545e+02
0.125 0.135 0.145 2.019643796159431872e+02 1.957380442451195961e+02
0.125 0.135 0.155 1.965568173254470707e+02 1.893937495439633949e+02
0.125 0.135 0.165 1.873570694010164175e+02 1.840330419288190456e+02
0.125 0.135 0.175 1.823291001431629184e+02 1.795270062430405460e+02
0.125 0.135 0.185 1.863549834184143492e+02 1.757792440387903525e+02
0.125 0.135 0.195 1.791774840433870963e+02 1.727186982047508650e+02
0.125 0.135 0.205 1.749160644558062359e+02 1.702942846464593174e+02
0.125 0.135 0.215 1.747406904276355988e+02 1.684708391321756551e+02
0.125 0.135 0.225 1.731179130933261376e+02 1.672260289629232659e+02
0.125 0.135 0.235 1.744726541802628788e+02 1.665479783518086379e+02
0.125 0.135 0.245 1.740344507609509606e+02 1.664334261748464030e+02
0.125 0.135 0.255 1.700349733848903213e+02 1.668862840950440614e+02
0.125 0.145 0.145 1.938100394379470401e+02 1.882885253566976189e+02
0.125 0.145 0.155 1.850902834128636698e+02 1.819518241987426848e+02
0.125 0.145 0.165 1.777323062487552363e+02 1.765554003706100445e+02
0.125 0.145 0.175 1.748937326545712949e+02 1.719686328847886898e+02
0.125 0.145 0.185 1.724803839729427182e+02 1.680930310969638128e+02
0.125 0.145 0.195 1.692206686836015308e+02 1.648550232334061718e+02
0.125 0.145 0.205 1.683903667058574172e+02 1.622005883755354319e+02
0.125 0.145 0.215 1.670966974941785566e+02 1.600912197395286114e+02
0.125 0.145 0.225 1.640907921417521038e+02 1.585008588206273146e+02
0.125 0.145 0.235 1.638668288879754584e+02 1.574135443755625374e+02
0.125 0.145 0.245 1.614600824702218915e+02 1.568215926401010734e+02
0.125 0.145 0.255 1.601860066319449345e+02 1.567241758650662860e+02
0.125 0.145 0.265 1.588272147519130613e+02 1.571262020539033131e+02
0.125 0.155 0.155 1.769854354649449988e+02 1.755989659279227908e+02
0.125 0.155 0.165 1.705030570442100668e+02 1.701589498122822874e+02
0.125 0.155 0.175 1.654363801474568731e+02 1.654981256569274137e+02
0.125 0.155 0.185 1.634195342062246539e+02 1.615152276207911939e+02
0.125 0.155 0.195 1.604003641179086799e+02 1.581339430799829699e+02
0.125 0.155 0.205 1.582790148731812678e+02 1.552974246823618785e+02
0.125 0.155 0.215 1.549173439525967808e+02 1.529641892969446531e+02
0.125 0.155 0.225 1.546424893965869387e+02 1.511050191253833930e+02
0.125 0.155 0.235 1.524271105967229119e+02 1.497005953301517707e+02
0.125 0.155 0.245 1.496253182714980312e+02 1.487396728408002957e+02
0.125 0.155 0.255 1.473600412915756408e+02 1.482176589865636345e+02
0.125 0.155 0.265 1.472758585108628324e+02 1.481354962838409790e+02
0.125 0.155 0.275 1.468434340796153492e+02 1.484987763105943941e+02
0.125 0.165 0.165 1.635351522755925657e+02 1.646614144874536123e+02
0.125 0.165 0.175 1.583738956144527208e+02 1.599246469615571868e+02
0.125 0.165 0.185 1.552497671444037337e+02 1.558437500381255632e+02
0.125 0.165 0.195 1.552528134911378288e+02 1.523392445192105811e+02
0.125 0.165 0.205 1.514696173274510045e+02 1.493513431540850434e+02
0.125 0.165 0.215 1.450707461211481473e+02 1.468357063358178607e+02
0.125 0.165 0.225 1.445329161779623348e+02 1.447602562606207357e+02
0.125 0.165 0.235 1.432364302423688116e+02 1.431027575903506204e+02
0.125 0.165 0.245 1.408861952386909309e+02 1.418489601028041136e+02
0.125 0.165 0.255 1.408488549389946627e+02 1.409911580596314877e+02
0.125 0.165 0.265 1.378061675463999336e+02 1.405270617887993012e+02
0.125 0.165 0.275 1.386772962264001592e+02 1.404589054266677408e+02
0.125 0.165 0.285 1.357442035281566177e+02 1.407927348719424572e+02
0.125 0.175 0.175 1.576819284829064713e+02 1.551039412305100029e+02
0.125 0.175 0.185 1.512661187441727009e+02 1.509264756949076514e+02
0.125 0.175 0.195 1.494348212001532374e+02 1.473090220539918676e+02
